date,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,close_diff_1,adAverage_diff_1,adAverage_pct_1,adclose_pct_1,adclose_diff_1,close_pct_1,close_diff_1_shift_back_1,adAverage_diff_1_shift_back_1,adclose_diff_1_shift_back_1,adclose_pct_1_shift_back_1,adAverage_pct_1_shift_back_1,close_pct_1_shift_back_1,SMA_10,SMA_20,RSI,Stoch,adClose_Lag1,adClose_Lag2,VWAP,ADL,Upper_Band,Middle_Band,Lower_Band,MACD,%K,%D,MoM
2018-07-04,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.4242,99.99641807325331,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,21.459399999999192,19.424200000000006,17.38900000000082,0.9438843731860835,3.789561257387201e-14,-13.623655913978462,0.0
2018-07-05,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.551399999999997,99.99641807325334,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,21.368179392220487,19.551400000000005,17.734620607779522,0.8892313642397163,3.789561257387201e-14,-4.541218637992809,0.0
2018-07-06,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.6786,99.99641807325332,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,21.20499999999905,19.678600000000003,18.152200000000956,0.8362783644755858,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-09,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.805799999999998,99.99641807325331,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,20.914703891235437,19.8058,18.696896108764566,0.7852607337261901,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-10,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.933,99.99641807325332,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,19.933,19.933,19.933,0.7363408152333442,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-11,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.933,99.99641807325332,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,19.933,19.933,19.933,0.6896218954428441,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-12,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.933,99.99641807325332,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,19.933,19.933,19.933,0.6451598141774362,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-13,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.933,99.99641807325332,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,19.933,19.933,19.933,0.6029726016284407,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-16,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.933,99.99641807325331,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,19.933,19.933,19.933,0.5630484595843157,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-17,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.933,99.99641807325332,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,19.933,19.933,19.933,0.5253523544547676,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-18,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.933,99.99641807325332,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,19.933,19.933,19.933,0.4898314475361225,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-19,24.3,27.9,20.7,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,19.933,99.99641807325332,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,19.933,19.933,19.933,0.4564195524000212,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-20,24.3,34.0,14.6,24.3,24.3,24.3,24.3,24.3,19.933,19.933,19.933,19.933,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7,-7.9573,-7.9559999999999995,-0.39913710931620927,-39.9177,-0.39917695473251036,19.933,19.933,99.99641807325331,5.684341886080802e-14,19.933,19.933,,-6178.285714285737,19.933,19.933,19.933,0.425040779260339,3.789561257387201e-14,1.855306032262484e-14,0.0
2018-07-23,24.3,34.0,14.6,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,500.0,7300000.0,-9.7,-7.9573,-39.9177,-0.39913710931620927,-7.9559999999999995,-0.39917695473251036,0.0,0.0,0.0,0.0,0.0,0.0,19.1374,19.5352,5.905067204212271,-9.013745704467294,19.933,19.933,11.977,-6178.285714285737,23.0031399994806,19.5352,16.0672600005194,-0.2390541658406704,-9.013745704467313,-3.0045819014890984,-7.9559999999999995
2018-07-24,14.6,16.7,12.5,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3418,19.1374,5.905067204212269,-18.027491408934644,11.977,19.933,0.0,-6178.285714285737,23.910999999999778,19.1374,14.363800000000222,-0.756632209257809,-18.02749140893466,-9.01374570446733,-7.9559999999999995
2018-07-25,14.6,16.7,12.5,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.546200000000002,18.739600000000003,5.905067204212268,-27.041237113401994,11.977,11.977,0.0,-6178.285714285737,24.42132045774851,18.7396,13.057879542251488,-1.1535194830546232,-27.041237113402016,-18.027491408934683,-7.9559999999999995
2018-07-26,14.6,16.7,12.5,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7506,18.3418,5.905067204212268,-27.041237113401994,11.977,11.977,0.0,-6178.285714285737,24.70659999999984,18.3418,11.97700000000016,-1.451325529669738,-27.041237113402016,-24.03665521191292,-7.9559999999999995
2018-07-27,14.6,16.7,12.5,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.955000000000002,17.944,5.905067204212268,-18.027491408934647,11.977,11.977,0.0,-6178.285714285737,24.834098112508887,17.943999999999996,11.053901887491104,-1.668110033089901,-27.041237113402016,-27.041237113402037,-7.9559999999999995
2018-07-30,14.6,16.7,12.5,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1594,17.5462,5.905067204212268,-9.013745704467295,11.977,11.977,0.0,-6178.285714285737,24.837994445813653,17.546199999999995,10.254405554186338,-1.818945640805529,-27.041237113402016,-27.041237113402037,-7.9559999999999995
2018-07-31,14.6,16.7,12.5,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.363800000000001,17.148400000000002,5.9050672042122665,5.4474943074941016e-14,11.977,11.977,0.0,-6178.285714285737,24.737940286473144,17.148399999999995,9.558859713526846,-1.916392961485231,-27.041237113402016,-27.041237113402037,-7.9559999999999995
2018-08-01,14.6,16.7,12.5,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5682,16.7506,5.905067204212268,5.4474943074941016e-14,11.977,11.977,0.0,-6178.285714285737,24.545856157433125,16.750599999999995,8.955343842566865,-1.970901341374054,-27.041237113402016,-27.041237113402037,-7.9559999999999995
2018-08-02,14.6,16.7,12.5,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7726,16.352800000000002,5.9050672042122665,5.4474943074941016e-14,11.977,11.977,0.0,-6178.285714285737,24.2689200496202,16.352799999999995,8.43667995037979,-1.991146922866733,-27.041237113402016,-27.041237113402037,-7.9559999999999995
2018-08-03,14.6,16.7,12.5,14.6,14.6,14.6,14.6,14.6,11.977,11.977,11.977,11.977,11.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7230000000000008,-0.14385906320447528,0.0,-0.14383561643835618,11.977,15.955000000000002,5.905067204212266,5.4474943074941016e-14,11.977,11.977,0.0,-6178.285714285737,23.91099999999996,15.954999999999993,7.999000000000025,-1.9843177126645113,-27.041237113402016,-27.041237113402037,-7.9559999999999995
2018-08-06,0.0,0.0,0.0,12.5,12.5,12.5,12.5,12.5,10.254,10.254,10.254,10.254,10.254,100.0,1250000.0,0.0,0.0,0.0,-0.14385906320447528,-1.7230000000000008,-0.14383561643835618,0.0,0.0,-1.4770000000000003,-0.14404134971718352,0.0,-0.14400000000000002,11.8047,15.471050000000002,4.136459896961224,-35.65079365079361,11.977,11.977,10.253999999999998,-6178.285714285737,23.5763870682532,15.471049999999995,7.365712931746788,-2.0938011780312653,-24.372124177296246,-26.15153280136678,-1.7230000000000008
2018-08-07,0.0,0.0,0.0,10.7,10.7,10.7,10.7,10.7,8.777,8.777,8.777,8.777,8.777,20000.0,214000000.0,0.0,0.0,0.0,-0.14404134971718352,-1.4770000000000003,-0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,11.4847,14.91325,3.2404839572343516,-52.08669108669104,10.254,11.977,8.733333333333333,-6178.285714285737,23.245847863211658,14.913249999999994,6.580652136788332,-2.2735412015746626,-20.071613766946545,-23.828325019214954,-3.200000000000001
2018-08-08,0.0,0.0,0.0,10.7,10.7,10.7,10.7,10.7,8.777,8.777,8.777,8.777,8.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,-1.3124,-1.3129999999999988,-0.14959553378147417,-14.9533,-0.14953271028037385,11.1647,14.35545,3.2404839572343516,-68.52258852258846,8.777,10.254,0.0,-6178.285714285737,22.762515991771423,14.355449999999994,5.948384008228567,-2.3884538558998347,-15.771103356596845,-20.071613766946562,-3.200000000000001
2018-08-09,10.7,12.3,9.1,9.1,9.1,9.1,9.1,9.1,7.464,7.464,7.464,7.464,7.464,100.0,910000.0,-1.6,-1.3124,-14.9533,-0.14959553378147417,-1.3129999999999988,-0.14953271028037385,0.2,0.1641,0.16599999999999948,0.022240085744908766,2.1978,0.021978021978022122,10.713399999999998,13.732,2.6489330679126843,-42.78694638694632,8.777,8.777,0.036950495049504956,-6178.285714285737,22.24085437647158,13.731999999999994,5.223145623528408,-2.5560070311585896,-19.341622103386772,-18.394779742310067,-4.513
2018-08-10,9.1,10.4,7.8,9.3,9.3,9.3,9.3,9.3,7.63,7.63,7.63,7.63,7.63,100.0,930000.0,0.2,0.1641,2.1978,0.022240085744908766,0.16599999999999948,0.021978021978022122,0.0,0.0,0.0,0.0,0.0,0.0,10.2787,13.11685,5.009893219421275,-40.762813656931236,7.464,8.777,0.037586206896551726,-6178.285714285737,21.521810756005912,13.116849999999994,4.711889243994076,-2.644910435920764,-23.537477718360034,-19.550067726114566,-4.347
2018-08-13,9.3,10.6,8.0,9.3,9.3,9.3,9.3,9.3,7.63,7.63,7.63,7.63,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,-1.0663,-1.0679999999999996,-0.13997378768020963,-13.9785,-0.13978494623655924,9.844,12.5017,5.009893219421275,-54.951916221033805,7.63,7.464,0.0,-6178.285714285737,20.61704667404907,12.501699999999994,4.386353325950916,-2.6844226711512906,-27.73333333333329,-23.537477718360048,-4.347
2018-08-14,9.3,10.6,8.0,9.3,9.3,8.0,8.0,8.433,7.63,7.63,6.562,6.562,6.918,300.0,2530000.0,-1.3,-1.0663,-13.9785,-0.13997378768020963,-1.0679999999999996,-0.13978494623655924,-1.2,-0.9843,-0.6560000000000006,-0.0999695214873515,-14.2857,-0.09999999999999998,9.302499999999998,11.83315,4.242224086690117,-62.78985112563539,7.63,7.63,0.09556310679611651,-7141.978021978045,19.584419477317848,11.833149999999995,4.081880522682142,-2.769984420449836,-25.08080808080804,-25.450539710833805,-5.415
2018-08-15,8.4,9.6,7.2,7.2,7.2,7.2,7.2,7.2,5.906,5.906,5.906,5.906,5.906,100.0,720000.0,-1.2,-0.9843,-14.2857,-0.0999695214873515,-0.6560000000000006,-0.09999999999999998,0.9,0.7382,0.7380000000000004,0.12495767016593295,12.5,0.125,8.695400000000001,11.1318,3.851808158502706,-68.91776895943558,6.562,7.63,0.028531400966183576,-7141.978021978045,18.344241933215077,11.131799999999995,3.9193580667849126,-2.857783689325336,-22.000546000545967,-24.938229138229115,-6.071000000000001
2018-08-16,7.2,8.2,6.2,8.1,8.1,8.1,8.1,8.1,6.644,6.644,6.644,6.644,6.644,400.0,3240000.0,0.9,0.7382,12.5,0.12495767016593295,0.7380000000000004,0.125,0.4,0.3281,0.3280000000000003,0.049367850692354054,4.9383,0.04938271604938271,8.1621,10.46735,13.496828711394414,-47.11816578483241,5.906,6.562,0.12595260663507107,-7141.978021978045,16.695446732549918,10.467349999999996,4.2392532674500725,-2.8351331599334895,-15.595959595959565,-20.892437892437872,-5.333
2018-08-17,8.1,9.3,6.9,7.0,8.5,7.0,8.5,7.75,5.742,6.972,5.742,6.972,6.357,200.0,1550000.0,0.4,0.3281,4.9383,0.049367850692354054,0.3280000000000003,0.04938271604938271,0.0,0.0,-0.5740000000000007,-0.08232931726907644,0.0,-0.08235294117647063,7.6616,9.8193,17.45987655562794,-29.77087646652859,6.644,5.906,0.06546478873239438,-7349.444688644711,14.470439864592226,9.819299999999997,5.168160135407768,-2.758912566707016,-8.456140350877163,-15.350881982460912,-5.005
2018-08-20,7.8,8.9,6.7,7.8,7.8,7.8,7.8,7.8,6.398,6.398,6.398,6.398,6.398,0.0,0.0,0.0,0.0,0.0,-0.08232931726907644,-0.5740000000000007,-0.08235294117647063,0.0,0.0,0.0,0.0,0.0,0.0,7.275999999999999,9.54035,16.072179131203846,-17.95583160800547,6.972,6.644,0.0,-7349.444688644711,14.30813507380513,9.540349999999997,4.772564926194864,-2.7135441524502983,-5.267662399241316,-9.773254115359363,-3.856
2018-08-21,7.8,8.9,6.7,7.8,7.8,7.8,7.8,7.8,6.398,6.398,6.398,6.398,6.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0381,9.2614,16.072179131203843,-22.508212560386436,6.398,6.972,0.0,-7349.444688644711,14.07886221157976,9.261399999999997,4.443937788420232,-2.647075518460558,-5.403508771929794,-6.375770507349439,-2.3789999999999996
2018-08-22,7.8,8.9,6.7,7.8,7.8,7.8,7.8,7.8,6.398,6.398,6.398,6.398,6.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800199999999999,8.98245,16.072179131203846,-35.480193236714946,6.398,6.398,0.0,-7349.444688644711,13.784699992451348,8.982449999999996,4.1802000075486445,-2.564832850594402,-7.92105263157892,-6.197407934250024,-2.3789999999999996
2018-08-23,7.8,8.9,6.7,7.8,7.8,7.8,7.8,7.8,6.398,6.398,6.398,6.398,6.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1641,0.1640000000000006,0.025633010315723848,2.5641,0.025641025641025772,6.693599999999999,8.7035,16.07217913120385,-40.13333333333331,6.398,6.398,0.0,-7349.444688644711,13.425021259085792,8.703499999999995,3.9819787409141982,-2.471168847558589,-8.929186602870786,-7.417916002126514,-1.0660000000000007
2018-08-24,7.8,8.9,6.7,8.0,8.0,8.0,8.0,8.0,6.562,6.562,6.562,6.562,6.562,100.0,800000.0,0.2,0.1641,2.5641,0.025633010315723848,0.1640000000000006,0.025641025641025772,0.0,0.0,0.0,0.0,0.0,0.0,6.586799999999999,8.43275,18.559682961702105,-233.0888888888886,6.398,6.398,0.5965454545454546,-7349.444688644711,12.990554817014338,8.432749999999995,3.8749451829856527,-2.356541279965759,-10.234781671623745,-9.028340302024498,-1.0679999999999996
2018-08-27,8.0,9.2,6.8,8.0,8.0,8.0,8.0,8.0,6.562,6.562,6.562,6.562,6.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4799999999999995,8.162,18.559682961702098,-426.04444444444385,6.562,6.398,0.0,-7349.444688644711,12.482643702042445,8.161999999999995,3.841356297957547,-2.2398781853563836,-11.540376740376706,-10.23478167162376,-1.0679999999999996
2018-08-28,8.0,9.2,6.8,8.0,8.0,8.0,8.0,8.0,6.562,6.562,6.562,6.562,6.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-0.9023,-0.9020000000000001,-0.13745809204510817,-13.75,-0.13749999999999996,6.4799999999999995,7.891250000000001,18.5596829617021,-618.9999999999991,6.562,6.562,0.0,-7349.444688644711,11.888235708005352,7.891249999999997,3.8942642919946415,-2.1229497985785946,-14.23971797884837,-12.004958796949621,0.0
2018-08-29,8.0,9.2,6.8,6.9,6.9,6.9,6.9,6.9,5.66,5.66,5.66,5.66,5.66,100.0,690000.0,-1.1,-0.9023,-13.75,-0.13745809204510817,-0.9020000000000001,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,6.4554,7.5754,15.420161399621819,-450.2424242424236,6.562,6.562,0.7075,-7349.444688644711,11.213239270775857,7.575399999999997,3.937560729224137,-2.0791004949939618,-27.51599425512465,-17.765362991449923,-0.24599999999999955
2018-08-30,6.9,7.9,5.9,6.9,6.9,6.9,6.9,6.9,5.66,5.66,5.66,5.66,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.357,7.25955,15.42016139962182,-281.48484848484816,5.66,6.562,0.0,-7349.444688644711,10.373031104808415,7.2595499999999955,4.146068895191576,-2.0210521745787187,-40.79227053140092,-27.515994255124664,-0.984
2018-08-31,6.9,7.9,5.9,6.9,6.9,6.9,6.9,6.9,5.66,5.66,5.66,5.66,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2258,6.9437,15.42016139962182,-112.72727272727269,5.66,5.66,0.0,-7349.444688644711,9.257909333660002,6.943699999999995,4.629490666339989,-1.952540787648501,-51.66666666666663,-39.99164381773075,-1.3120000000000003
2018-09-04,6.9,7.9,5.9,6.9,6.9,6.9,6.9,6.9,5.66,5.66,5.66,5.66,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.152,6.714,15.420161399621819,-112.72727272727269,5.66,5.66,0.0,-7349.444688644711,8.525760580208946,6.713999999999996,4.902239419791046,-1.8766125980291166,-60.27777777777775,-50.91223832528178,-0.7379999999999995
2018-09-05,6.9,7.9,5.9,6.9,6.9,6.9,6.9,6.9,5.66,5.66,5.66,5.66,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8204,0.8209999999999997,0.14505300353356887,14.4928,0.14492753623188404,6.0782,6.55815,15.42016139962182,-75.15151515151508,5.66,5.66,0.0,-7349.444688644711,8.156996118298775,6.558149999999996,4.959303881701216,-1.7957388016261326,-68.88888888888887,-60.27777777777775,-0.7379999999999995
2018-09-06,6.9,7.9,5.9,7.9,7.9,7.9,7.9,7.9,6.481,6.481,6.481,6.481,6.481,100.0,790000.0,1.0,0.8204,14.4928,0.14505300353356887,0.8209999999999997,0.14492753623188404,0.0,0.0,0.0,0.0,0.0,0.0,6.0865,6.44335,30.84371969234965,-51.542424242424175,5.66,5.66,2.1603333333333334,-7349.444688644711,7.676283132817433,6.443349999999997,5.210416867182561,-1.6464190032861747,-60.395833333333336,-63.18749999999999,0.08300000000000018
2018-09-07,7.9,9.0,6.8,7.9,7.9,7.9,7.9,7.9,6.481,6.481,6.481,6.481,6.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8203,-0.8209999999999997,-0.1266779817929331,-12.6582,-0.12658227848101267,6.0948,6.3942,30.84371969234965,-27.933333333333263,6.481,5.66,0.0,-7349.444688644711,7.535427164064661,6.394199999999996,5.252972835935331,-1.5106679475692717,-47.25946969696971,-58.84806397306398,0.08300000000000018
2018-09-10,7.9,9.0,6.8,6.9,6.9,6.9,6.9,6.9,5.66,5.66,5.66,5.66,5.66,100.0,690000.0,-1.0,-0.8203,-12.6582,-0.1266779817929331,-0.8209999999999997,-0.12658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,6.004600000000001,6.295699999999999,25.459354764920306,-69.2666666666666,6.481,6.481,1.8866666666666667,-7349.444688644711,7.328153408149286,6.2956999999999965,5.263246591850707,-1.4525875711805956,-59.00189393939396,-55.55239898989901,-0.9020000000000001
2018-09-11,6.9,7.9,5.9,6.9,6.9,6.9,6.9,6.9,5.66,5.66,5.66,5.66,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8203,-0.8200000000000003,-0.14487632508833925,-14.4928,-0.14492753623188404,5.9144,6.1972000000000005,25.45935476492031,-96.63333333333325,5.66,6.481,0.0,-7349.444688644711,7.064323197705525,6.197199999999997,5.330076802294469,-1.3905292982700308,-87.84848484848487,-64.70328282828285,-0.9020000000000001
2018-09-12,6.9,7.9,5.9,5.9,5.9,5.9,5.9,5.9,4.84,4.84,4.84,4.84,4.84,5000.0,29500000.0,-1.0,-0.8203,-14.4928,-0.14487632508833925,-0.8200000000000003,-0.14492753623188404,0.0,0.0,0.0,0.0,0.0,0.0,5.7421999999999995,6.1111,21.177085341742682,-100.33333333333324,5.66,5.66,4.566037735849057,-7349.444688644711,7.142619442375704,6.111099999999997,5.07958055762429,-1.3914747619638037,-91.97691197691199,-79.60909692159694,-1.7220000000000004
2018-09-13,5.9,6.7,5.1,5.9,5.9,5.9,5.9,5.9,4.84,4.84,4.84,4.84,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6562,0.6560000000000006,0.13553719008264475,13.5593,0.1355932203389829,5.660200000000001,6.057799999999999,21.17708534174268,-76.66666666666659,4.84,5.66,0.0,-7349.444688644711,7.227156506801527,6.057799999999997,4.888443493198467,-1.3763582476274294,-71.22655122655122,-83.6839826839827,-0.8200000000000003
2018-09-14,5.9,6.7,5.1,6.7,6.7,6.7,6.7,6.7,5.496,5.496,5.496,5.496,5.496,300.0,2010000.0,0.8,0.6562,13.5593,0.13553719008264475,0.6560000000000006,0.1355932203389829,0.0,0.0,0.0,0.0,0.0,0.0,5.643800000000001,6.000400000000001,31.817506721622358,-48.799999999999905,4.84,4.84,0.2997818181818182,-7349.444688644711,7.161698135708077,6.000399999999996,4.839101864291916,-1.2964993461088739,-40.06349206349204,-67.75565175565175,-0.1639999999999997
2018-09-17,6.7,7.7,5.7,6.7,6.7,6.7,6.7,6.7,5.496,5.496,5.496,5.496,5.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6274,5.9266,31.81750672162236,-44.59999999999989,5.496,4.84,0.0,-7349.444688644711,7.016971569694977,5.926599999999996,4.836228430305015,-1.2191569093509305,-29.650793650793627,-46.98027898027897,-0.1639999999999997
2018-09-18,6.7,7.7,5.7,6.7,6.7,6.7,6.7,6.7,5.496,5.496,5.496,5.496,5.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-0.7382,-0.7390000000000008,-0.13446142649199433,-13.4328,-0.13432835820895528,5.611,5.8815,31.81750672162236,-43.766666666666545,5.496,5.496,0.0,-7349.444688644711,6.964742262838316,5.881499999999996,4.798257737161677,-1.1446674570835853,-19.558730158730125,-29.757671957671935,-0.1639999999999997
2018-09-19,6.7,7.7,5.7,5.8,5.8,5.8,5.8,5.8,4.757,4.757,4.757,4.757,4.757,100.0,580000.0,-0.9,-0.7382,-13.4328,-0.13446142649199433,-0.7390000000000008,-0.13432835820895528,0.0,0.0,0.0,0.0,0.0,0.0,5.520700000000001,5.79945,26.738900586423785,-68.9296296296295,5.496,5.496,0.08494642857142858,-7349.444688644711,6.959635584292036,5.799449999999997,4.639264415707958,-1.1322136986737439,-29.701587301587267,-26.30370370370368,-0.9030000000000005
2018-09-20,5.8,6.6,5.0,5.8,5.8,5.8,5.8,5.8,4.757,4.757,4.757,4.757,4.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3483,5.7174000000000005,26.738900586423775,-94.09259259259245,4.757,5.496,0.0,-7349.444688644711,6.927684991231015,5.717399999999997,4.507115008768979,-1.1095537603335694,-39.844444444444406,-29.70158730158727,-1.7240000000000002
2018-09-21,5.8,6.6,5.0,5.8,5.8,5.8,5.8,5.8,4.757,4.757,4.757,4.757,4.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1759,5.63535,26.73890058642378,-115.88888888888874,4.757,4.757,0.0,-7349.444688644711,6.872156900853583,5.635349999999997,4.398543099146411,-1.0791557600917399,-49.66666666666663,-39.737566137566105,-1.7240000000000002
2018-09-24,5.8,6.6,5.0,5.8,5.8,5.8,5.8,5.8,4.757,4.757,4.757,4.757,4.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0856,5.5451,26.738900586423775,-115.88888888888874,4.757,4.757,0.0,-7349.444688644711,6.7615188258979755,5.545099999999998,4.32868117410202,-1.043041591696098,-49.66666666666663,-46.392592592592564,-0.9030000000000005
